Nome: VITORIA
Codigo Estacao: A612
Latitude: -20.27083332
Longitude: -40.30583333
Altitude: 9
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2020-11-20;null;1010,12381;20,119048;26,8;null;22,7;79,095238;65;11,5;2,142857;
2020-11-21;1,2;1014,091667;17,9625;29,3;24,7625;20,7;67;47;8,6;1,758333;
2020-11-22;0;1016,745833;19,0625;28,2;24,825;22,3;70,833333;56;7,3;1,716667;
2020-11-23;12,2;null;null;25,2;null;20,9;91,0625;77;4;null;
2020-11-24;null;null;null;26,9;null;20,6;91,266667;72;5,8;null;
2020-11-25;47;null;null;28,1;null;21,3;89,642857;63;6,9;null;
2020-11-26;null;null;null;28,9;null;21;null;55;7,8;null;
2020-11-27;null;null;null;27,5;null;21,9;null;66;4,4;null;
2020-11-28;null;1019,345;20,95;28,5;null;21,5;83,1;60;7,8;1,57;
2020-11-29;null;1018,872222;20,811111;29,6;null;21,7;81,111111;49;7,8;1,355556;
2020-11-30;null;null;null;31,2;null;22;null;43;9,1;null;
2020-12-01;null;null;null;33,3;null;21,1;null;44;7,4;null;
2020-12-02;null;1012,385;20,795;33,4;null;24;68,45;44;8;2,095;
2020-12-03;1,8;1011,415;21,54;31,9;null;21,9;77,7;53;9,9;1,775;
2020-12-04;null;1012,335;21,795;33,7;null;23,9;71,65;47;10,5;2,11;
2020-12-05;0;1014,254545;22,1;30,6;26,763636;24,7;75,954545;60;8,3;1,931818;
2020-12-06;null;1013,890476;20,77619;32,5;null;22,4;67,904762;45;12,8;2,17619;
2020-12-07;,2;null;null;32,3;null;22,5;70,882353;43;8,9;null;
2020-12-08;null;null;null;34;null;23,7;58,294118;39;11,2;null;
2020-12-09;0;1012,265217;21,326087;33,6;26,76087;23,6;73,391304;48;8,1;1,634783;
2020-12-10;41;1012,822727;21,845455;24,2;23,031818;22,5;93;88;5,1;,831818;
2020-12-11;13;1014,236364;21,531818;28,2;24,472727;22,2;84,454545;65;6,1;1,1;
2020-12-12;null;null;null;33,2;null;22,8;79,357143;49;9,8;null;
2020-12-13;null;1015,535;19,19;32,9;null;22,2;65,65;36;9,1;2,29;
2020-12-14;null;null;null;32,7;null;22;76,916667;38;11,5;null;
2020-12-15;null;null;null;31,9;null;21,8;67,142857;48;10,5;null;
2020-12-16;null;null;null;31,5;null;21,1;70,307692;45;10,5;null;
2020-12-17;null;null;null;32,8;null;21,6;73,066667;43;10;null;
2020-12-18;null;1011,9375;20,425;32,6;26,7875;21,9;69,708333;43;11,9;2,179167;
2020-12-19;0;1009,470833;21,591667;34,6;27,329167;24;72,125;44;9,4;1,920833;
2020-12-20;0;1010,104167;22,3375;34,4;28,133333;24,4;72;46;11,9;2,408333;
2020-12-21;0;1011,870833;21,3875;33,9;27,983333;24,7;68,833333;39;12,5;2,583333;
2020-12-22;0;1011,4;21,004167;35,5;27,9;23,7;67,5;42;9,3;2,2125;
2020-12-23;,2;1012,234783;22,004348;31,7;25,808696;23,8;80,521739;52;7,6;1,234783;
2020-12-24;null;1012,986364;20,8;28,7;23,8;22,1;84,090909;63;6,8;1,340909;
2020-12-25;2;1012,521739;20,96087;27,3;23,686957;21,4;85,217391;69;5,7;1,06087;
2020-12-26;1,6;1012,15;21,145833;30,6;25,395833;21,2;78,625;57;10,2;1,429167;
2020-12-27;null;null;null;32,2;null;24;66,625;47;9,6;null;
2020-12-28;0;1016,029167;20,266667;31,1;25,641667;20,5;74,083333;49;10,2;1,775;
2020-12-29;0;1014,394737;20,542105;31,1;null;21,5;74,578947;47;8,5;1,689474;
2020-12-30;null;1013,345833;19,770833;32,4;25,7875;20,3;71,916667;43;10,1;1,929167;
2020-12-31;0;1013,669565;18,982609;33,3;26,413043;20,8;66,26087;35;10,9;2,217391;

