Nome: VILA VELHA
Codigo Estacao: A634
Latitude: -20.46694443
Longitude: -40.40388888
Altitude: 25
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2020-10-05;,2;1013,120833;22,375;28,9;24,775;22,3;86,958333;66;8,5;2,2125;
2020-10-06;,2;1009,158333;21,316667;33,5;26,391667;22,3;75,125;49;12,7;4,754167;
2020-10-07;0;1009,6875;22,070833;29,1;25,208333;22,9;83,208333;68;10,4;2,841667;
2020-10-08;0;1008,6;22,666667;28,4;24,916667;22,1;87,458333;75;10,4;2,920833;
2020-10-09;0;1006,770833;23,0125;29,5;25,675;23,1;85,541667;69;8,5;2,158333;
2020-10-10;1,4;1006,6125;22,458333;26;24,15;23,5;90,458333;81;10,9;2,854167;
2020-10-11;7,2;1013,720833;17,191667;24,4;21,083333;19,9;79,416667;52;10,3;3,916667;
2020-10-12;10,8;1015,458333;17,983333;22;19,566667;17,5;90,583333;81;5,5;1,645833;
2020-10-13;,2;1012,941667;20,195833;26,6;22,625;19,5;86,583333;70;7,1;2,75;
2020-10-14;,2;1009,45;22,65;31,4;25,720833;22,1;84,166667;61;12,4;4,254167;
2020-10-15;0;1010,425;21,1375;27,9;24,6875;22,2;81,125;62;10,7;3,095833;
2020-10-16;0;1013,95;18,841667;26;22,483333;21,2;80,333333;65;11,7;3,379167;
2020-10-17;3,8;1015,041667;17,829167;24,9;21,241667;18,9;81,791667;61;9,1;2,479167;
2020-10-18;1,8;1014,008333;18,916667;26,2;21,4375;18,9;86,416667;57;6,3;1,779167;
2020-10-19;1,4;1013,8;19,629167;26,2;21,675;18,9;88,666667;69;8,4;1,7625;
2020-10-20;2,2;1013,7125;19,966667;24,6;21,545833;20,1;91,083333;77;6,9;2,3125;
2020-10-21;6,8;1013;21,004167;29,1;23,154167;19,5;88,416667;66;8,5;2,579167;
2020-10-22;14;1014,395833;21,25;26,5;23,120833;21,2;89,666667;72;9,2;1,325;
2020-10-23;2,8;1014,945833;19,454167;26,8;22,291667;19,8;84,458333;65;5,6;1,520833;
2020-10-24;7,8;1011,358333;20,6625;26,6;21,554167;19,5;94,708333;79;8,9;2,833333;
2020-10-25;46;1005,841667;20,970833;23,6;21,783333;21,1;95,25;90;8,3;2,3;
2020-10-26;7,8;1004,420833;19,866667;26,7;22,945833;19,7;83,375;66;15,8;3,783333;
2020-10-27;0;1003,175;20,283333;28,4;23,991667;18,9;80,541667;63;10;2,458333;
2020-10-28;0;1002,5875;23,245833;32,1;26,604167;23,4;82,041667;64;14,5;5,029167;
2020-10-29;0;1005,454167;23,420833;31,9;27,466667;25,4;78,916667;63;13,2;5,645833;
2020-10-30;0;1008,3125;22,8;31,2;26,395833;24,6;81,083333;63;11,5;4,775;
2020-10-31;44,8;1008,875;20,791667;24,1;22,133333;20,9;92,083333;80;9,1;2,370833;
2020-11-01;11;1007,916667;17,920833;25;22,104167;20,4;77,791667;61;12,6;5,004167;
2020-11-02;,6;1010,129167;15,445833;25,4;20,708333;17,2;72,625;55;13,1;3,9;
2020-11-03;0;1011,720833;16,575;24,6;20,579167;17,5;78,625;59;4,6;1,366667;
2020-11-04;0;1011,129167;17,820833;23,7;21,058333;18,7;82,125;63;6,3;1,654167;
2020-11-05;0;1009,834783;19,565217;27,6;22,813043;18,1;82,869565;64;6,3;1,321739;
2020-11-06;0;1010,366667;20,6125;27,6;23,5375;21,8;84,041667;61;11,1;3,208333;
2020-11-07;,4;1014,270833;20,8125;28,2;23,620833;20,4;85,041667;63;6,4;1,283333;
2020-11-08;,2;1012,516667;22,295833;30,5;25,345833;21,1;84,083333;61;12,3;3,429167;
2020-11-09;,2;1010,9625;21,833333;31,7;25,879167;22,3;79,291667;57;11,5;4,216667;
2020-11-10;0;1010,445833;21,35;31,4;25,270833;22,2;79,416667;56;13;4,304167;
2020-11-11;0;1008,933333;21,245833;31,9;26,283333;23,3;74,625;52;14,1;5,170833;
2020-11-12;0;1008,179167;20,629167;30,7;25,608333;23,3;74,708333;53;10,8;4,458333;
2020-11-13;,4;1008;20,8;28,1;25,045833;22,3;77,541667;64;9,6;4,254167;
2020-11-14;0;1007,433333;22,508333;30,4;25,275;22,9;85;64;8,9;2,9125;
2020-11-15;1,6;1007,15;23,158333;29,6;25,345833;23,2;88,25;68;5,2;1,420833;
2020-11-16;0;1004,8875;23,079167;31;25,341667;21,3;87,791667;69;9,2;1,725;
2020-11-17;0;1002,591667;23,141667;33;26,375;23,1;83,25;61;10,6;2,133333;
2020-11-18;0;1005,625;22,4;29,3;25,520833;23,1;83,25;67;13,3;2,5625;
2020-11-19;0;1003,591667;23,166667;31,5;26,2875;22,9;83,5;62;10,2;2,991304;
2020-11-20;5,6;1005,708333;21,120833;26,6;23,9;22,2;84,75;69;15,5;4,566667;
2020-11-21;,2;1010,229167;19,15;28,7;23,445833;19,2;77,833333;55;8,5;2,508333;
2020-11-22;0;1012,856522;20,33913;28,7;24,034783;20;81,217391;59;6,1;1,23913;
2020-11-23;9,2;1014,475;20,9625;24,6;22,058333;20,8;93,791667;83;7,9;1,358333;
2020-11-24;6;1016,058333;20,6125;23,9;21,404167;19,1;95,25;84;5,1;1,591667;
2020-11-25;38;1015,129167;21,625;28,5;23,641667;21;89;69;8,8;1,966667;
2020-11-26;1,6;1013,5625;21,254167;29,4;24,516667;20,3;83,25;62;10;2,504167;
2020-11-27;0;1013,275;21,016667;29,6;24,416667;19,6;82,416667;63;11,1;2,966667;
2020-11-28;4,2;1015,56087;21,76087;29,1;24,321739;21,2;86,217391;66;8,6;1,878261;
2020-11-29;5,8;1014,533333;21,466667;29,2;24,758333;21;82,833333;61;9,1;2,695833;
2020-11-30;0;1011,113043;20,726087;29,6;24,656522;19,4;80,173913;58;14,1;3,934783;
2020-12-01;0;1008,470833;21,470833;32,4;25,854167;22;77,666667;54;12,1;4,291667;
2020-12-02;0;1008,177273;22,168182;32,2;26,359091;23,3;78,454545;55;10,2;3,772727;
2020-12-03;0;1007,333333;22,620833;31,1;26,3625;23;80,541667;61;10,9;4,041667;
2020-12-04;0;1007,952174;23,047826;32,3;27,147826;23,6;79;59;12,6;4,391304;
2020-12-05;0;1010,147826;23,213043;30,5;26,530435;24,4;82,26087;68;9,8;3,330435;
2020-12-06;0;1009,754167;22,0125;30,7;26,466667;22,6;77,333333;55;13,3;4,270833;
2020-12-07;0;1009,3;21,229167;31,9;26,429167;23,1;74;51;13,6;4,979167;
2020-12-08;0;1008,25;20,358333;32,6;26,9;23,2;68,333333;48;16;5,870833;
2020-12-09;1,2;1008,295833;22,245833;30,9;25,1125;23,2;84,791667;65;10,6;2,995833;
2020-12-10;49,2;1008,8375;22,408333;25,4;23,0375;22,2;96,375;89;4,5;1,15;
2020-12-11;18,2;1010,320833;21,916667;28,4;24,054167;21,9;88,458333;70;6,8;1,529167;
2020-12-12;,2;1010,233333;22,6125;31,9;26,145833;22,6;81,75;61;12,1;4,070833;
2020-12-13;0;1011,175;20,508333;31,8;26,104167;22,8;72,333333;49;12,9;5,2375;
2020-12-14;0;1009,295833;20,691667;31,4;25,625;21,4;75,416667;48;13,3;4,683333;
2020-12-15;0;1008,175;20,675;31,3;25,8625;22,1;73,791667;56;12,6;5,195833;
2020-12-16;0;1009,2125;21,041667;30,8;26,041667;22;74,791667;50;12,5;5,125;
2020-12-17;0;1010,125;20,875;30,9;25,791667;22,1;75,125;54;14,2;4,929167;
2020-12-18;0;1007,7375;21,3875;31,1;25,845833;22,2;77,083333;56;14,1;4,683333;
2020-12-19;0;1005,2625;22,4;32,9;26,520833;24;78,833333;55;12,3;4,5375;
2020-12-20;0;1005,929167;23,545833;32,6;27,258333;24,1;80,916667;59;14,3;4,7125;
2020-12-21;0;1007,475;22,683333;32,9;27,3;24,1;76,625;55;14,3;5,295833;
2020-12-22;0;1007,245833;22,404167;34,3;26,804167;24;77,916667;51;10,8;4,158333;
2020-12-23;1,6;1008,341667;23,1125;30,5;24,345833;23,6;93,25;65;8,3;2,045833;
2020-12-24;69,2;1009,0625;21,733333;28,6;23,575;21,4;89,833333;71;8,3;2,095833;
2020-12-25;3,2;1008,570833;21,645833;27,8;23,283333;21,4;90,791667;75;7;1,283333;
2020-12-26;,2;1008;21,904167;29,9;25,166667;21,3;82,958333;63;12,5;3,220833;
2020-12-27;0;1010,645833;21,916667;30,8;26,329167;23,1;77,375;58;12,4;4,408333;
2020-12-28;0;1011,920833;21,2625;29,3;25,033333;20,3;80,541667;61;11,3;3,4625;
2020-12-29;0;1010,0875;21,220833;30,4;25,091667;20,2;80,333333;60;11,8;3,604167;
2020-12-30;0;1009,158333;20,5875;30,1;25,3875;20,6;75,875;56;13,1;4,241667;
2020-12-31;0;1009,454167;20,166667;31,8;26,070833;21,1;71,041667;50;14,2;4,525;

