Nome: VENDA NOVA DO IMIGRANTE
Codigo Estacao: A633
Latitude: -20.38555555
Longitude: -41.18999999
Altitude: 722
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2020-11-15;8;931,670833;19,325;27,8;21,583333;19,1;87,5;59;5,8;,733333;
2020-11-16;6,2;929,7375;18,541667;31;21,825;17,1;83,666667;43;8,8;,975;
2020-11-17;9;927,983333;19,154167;32,1;23,3125;19,5;80;45;10,8;1,279167;
2020-11-18;33,4;930,056522;19,047826;26;21,326087;18,5;87,130435;67;4,8;,813043;
2020-11-19;3;928,3125;19,133333;28,4;22,416667;19,6;82,666667;56;8,7;1,1375;
2020-11-20;3,8;929,93913;17,395652;22,6;20,078261;19,3;84,826087;69;7,1;1,226087;
2020-11-21;1,2;933,558333;15,666667;21,8;18,1875;16,1;85,666667;68;4,5;,775;
2020-11-22;,6;935,643478;16,86087;25,3;19,478261;16,9;85,565217;60;6,5;,83913;
2020-11-23;19,2;937,370833;17,1;21,2;18,820833;17,1;89,916667;78;4,4;,65;
2020-11-24;5,2;938,804167;16,270833;23,1;18,65;15,2;86,583333;68;4,1;,720833;
2020-11-25;2,6;937,8625;17,641667;25,4;19,991667;17,9;86,875;59;7,3;,7875;
2020-11-26;2;936,241667;15,654167;28,5;21,666667;16,6;71,416667;36;9;1,225;
2020-11-27;0;936,1125;16,108333;28,3;21,233333;14,9;74,416667;44;7,2;1,183333;
2020-11-28;0;938,178261;16,404348;26,4;20,182609;16,1;79,521739;50;7,5;1,165217;
2020-11-29;1,2;937,283333;15,8625;27,2;21,329167;16,5;72,666667;44;7,5;1,220833;
2020-11-30;0;934,647826;14,686957;29;21,56087;14,6;68,086957;40;7,3;1,517391;
2020-12-01;0;932,741667;17,358333;29,7;21,795833;16,5;78,416667;47;6,1;1,116667;
2020-12-02;24,8;932,572727;18,613636;29,6;21,918182;18,7;83,227273;47;6,6;,790909;
2020-12-03;21,2;931,747826;18,7;30,1;23,643478;18,3;75,782609;52;7,8;1,530435;
2020-12-04;1,6;932,578261;19,830435;30,3;23,443478;19,3;81,652174;54;6,4;,952174;
2020-12-05;3,6;934,083333;20,25;28,2;22,5875;20,6;87,291667;62;6,4;,775;
2020-12-06;15;933,504167;18,120833;28,6;22,954167;19,4;76,208333;45;8,3;1,241667;
2020-12-07;0;933,075;17,425;27,5;22,620833;18,4;73,541667;55;7,9;1,466667;
2020-12-08;0;932,4;16,741667;26,7;22,666667;20,1;69,833333;55;9,6;2,4;
2020-12-09;,6;932,266667;19,425;26,8;22;20;85,708333;60;5,5;,816667;
2020-12-10;71;932,458333;18,695833;25,2;20,295833;19;90,916667;66;4,3;,5625;
2020-12-11;39,4;933,7375;18,920833;28;21,995833;18,7;83,791667;56;6,4;,9875;
2020-12-12;13,6;934,391667;19,575;30,1;23,291667;18,8;81,208333;52;8,5;1,183333;
2020-12-13;,2;934,908333;16,354167;29,7;22,975;19,1;69,166667;33;7,1;1,475;
2020-12-14;0;933,258333;14,895833;28,7;21,466667;14,9;69,541667;40;6,3;1,425;
2020-12-15;0;932,183333;16,191667;30,2;21,975;15,5;72,791667;43;6,4;1,304167;
2020-12-16;,2;933,1;17,016667;29,5;22,504167;16,8;73,625;42;8,6;1,404167;
2020-12-17;0;933,754167;16,75;29,3;22,404167;17,4;72,75;45;6,9;1,3625;
2020-12-18;0;931,695833;17,383333;29,5;22,720833;18;73,916667;45;7;1,204167;
2020-12-19;,4;929,9875;18,5625;30,5;22,458333;19,3;80,583333;47;10,1;1,166667;
2020-12-20;41;930,470833;18,8625;31,4;23,541667;18,6;77,791667;43;8;1,220833;
2020-12-21;13,6;931,883333;18,870833;30,3;23,995833;19,8;75,208333;47;9,2;1,608333;
2020-12-22;,2;931,891667;19,620833;29,3;23,504167;20,1;79,833333;54;7,5;1,291667;
2020-12-23;,2;932,345833;19,425;25,3;22,016667;21;85,708333;64;5,9;,970833;
2020-12-24;12,8;932,6875;18,366667;22,1;20,079167;19,1;89,833333;78;3,6;,741667;
2020-12-25;1,4;931,995833;17,65;26,1;21,158333;18,2;81,541667;53;6;,820833;
2020-12-26;0;931,775;16,520833;28,7;21,75;16,4;74,666667;42;6,8;1,1625;
2020-12-27;0;934,120833;17,1875;29,2;22,9125;18,5;72,291667;44;7,2;1,308333;
2020-12-28;0;935,170833;15,0875;28,9;22,133333;15,6;67,833333;30;7,9;1,395833;
2020-12-29;0;933,508333;15,575;29,6;22,429167;16,6;68,833333;34;8;1,495833;
2020-12-30;0;932,820833;15,595833;30;22,275;16,5;69,5;33;6,2;1,291667;
2020-12-31;0;933,4125;15,108333;29,8;21,904167;16,1;68,833333;37;8,2;1,520833;

